,time,likes,title,maintext,user_id,user_age,user_inlevel,sentiment,anticipation
589216,2018/7/4 16:34,0,2638不远了，看来必到,2638不远了，看来必到,7.81E+15,4.3年,4,,
529413,2018/8/1 15:15,0,今天走势正倒差不多[俏皮][俏皮][俏皮],今天走势正倒差不多,4.91E+15,3.4年,3,,
178958,2018/12/19 21:43,0,A股爆仓，和美股比跌,A股爆仓，和美股比跌,5.30E+15,7.6年,6,,
610682,2018/6/28 15:02,2,一片哀嚎，惨不忍睹[不屑][不屑][不屑][哭],一片哀嚎，惨不忍睹,8.90E+15,1.4年,4,,
581920,2018/7/6 8:39,0,黄斌汉：一个物极必反方向(炒股其实不丢人),炒股其实不丢人。你看看当下的P2P，还有可能以后的数字货币(骗子直接网上骂投资者是傻X)。一个一个的，炒股好多了。至少你在股市中，还能学到上天入地各种知识。因为下跌而提升了你学习欲望，然后增长了社会认识。换其它……都跌没了，都没心学了。股市至少能告诉你生活未来很多热点在哪。你看这几天电影都大卖，股价大涨。下次寒假就可以再挖掘准备了。至少可以重演今天周五，提醒调整在一周，到了周五总眼巴巴想着，周例会能出利好救市。一般这种情况下易反弹。今天落实，预期美国正常发招，中国秒回击。整体影响机会是兑现调整。相关概念股，短线兑现了结些为好。美股又收涨，道指涨逾180点。科技股集体攀升，预期今天能带带我们小A股科技题材反弹。上半年，超三分之一信托资金流入房地产(证券日报)。还能去哪？股市不好，跌跌不休，也没利好，又没见大救市，有种要放开自由调整波动的感觉。这感觉很少有，外面不敢进来了。股市也是买涨不买跌的规律。近日美和欧谈好了，相关汽车股大涨。一般来说，中美不需要和谈，吵这么大声最后不打了，那多丢人啊。整体贸易就是利好垄断企业涨价，利好没技术企业玩完。有点变化……证券日报：“去杠杆”已历时两年半“稳杠杆”成现阶段主旋律。这变化好，有转稳意思了。A股估值逼近历史极限。上证指数估值已低于历史大底1664点。市盈率数据通常有两种，第一种数据是平均市盈率，也就是上市公司的总利润除以上市公司的总市值，第二种数据是中位数市盈率，就是把上市公司的市盈率从小到大排列，取最中间一家公司的市盈率。上证综指市盈率12.42倍，也低于1664点的13.49倍。创业板指市盈率37.96倍，低于上证(股灾后低点)2638点的54.86倍，也低于1849点(股灾前起点)的47.18倍。笔者提醒：近三年大盘，白马涨三年，中小创跌三年。虽估值底，但涨三年的那些可能是高，近期出现多只白马股破年线情况要注意技术派别风险。一个物极必反方向：1、壳概念新股发行IPO降速多，利好次新反弹，一般来说也利好壳概念股。现在市场在50亿以上超1000只股，要知道以前借壳，选两市最小市值也是50亿以上。市场没有什么不可能，注意这个物极必返。当然，政策很严，只合适小玩，怕中退市股。2、次新壳不敢炒，可以关注超跌次新，IPO少了也利好它们的，新股现在的市值也小，以前都涨到50亿，现在好多只涨到30亿，还跌到20亿，流通不到10亿的一大堆，这罕见也是机会。至少新股不怕退市，总不能一上市就退市，那发审多丢人啊。对吧。好了，今天周好，低开反弹预期大，次新预期有搞，因为反弹总是他们先。因为市场大了，没量没气没信心，其它不好炒。市场现在仍缺一把大火，来烧起信心、人气。近期看到各大媒体频发安慰，预期政策面快了。好事。好事。市场总是不断的重演，只是换了一些因素，波动幅度有些不同，但国情文化太难变，基础不变条件下，常规波动不变。淡定应对准备，把握超跌反弹主向。A股波动最大，这就是全球最吸引人的地方。整体提醒：大底跟大顶一样，波动总是最剧烈。因为总是有大政策出来，才扭转方向。所以这个节点，想稳定慢涨太难。做好这心理准备。,5.43E+15,7.7年,8,,
482731,2018/8/16 13:13,0,我希望人民币汇率大跌，这样可以刺激出口。我做外贸的，真希望人民币大跌,我希望人民币汇率大跌，这样可以刺激出口。我做外贸的，真希望人民币大跌,1.10E+15,2.1年,6,,
757856,2018/4/9 10:07,0,贸易不能输给美国,贸易不能输给美国,7.87E+15,3.6年,3,,
186083,2018/12/18 10:09,0,电动汽车发展不能停留在口头上，国家要加大力度全国各地地方要落实充电桩的布局。使到电动车随时随地都方便充电。,2,8.19E+15,7.5年,5,,
650021,2018/6/19 11:05,0,再见吧大A股,再见吧大A股,6.17E+15,5年,2,,
407456,2018/9/11 19:45,0,不是我心狠 现在这种盘跌 时间恐怕还要持续一阵子 不怕暴跌 就怕阴跌,不是我心狠现在这种盘跌时间恐怕还要持续一阵子不怕暴跌就怕阴跌大主力要吸筹必须慢慢跌,1.76E+15,1.8年,6,,
325267,2018/10/17 13:11,1,今天破2500.,今天破2500.,9.03E+15,1.5年,5,,
294543,2018/10/24 16:05,1,解套大密方：股票这东西，100元进去20元出来，中间让你吃不好睡不香，还整天预测,解套大密方：股票这东西，100元进去20元出来，中间让你吃不好睡不香，还整天预测涨跌，要准做空包赚不赔，做多是包赔不赚，明白了这个道理你就脱坑解套了,1.63E+15,2.3年,3,,
167032,2018/12/24 9:40,3,这个市场已经快结冰了，开盘10分钟全沪只有80亿的成交额。,新三板的旧路正在A股上演。,2.56E+15,4.2年,8,,
402768,2018/9/12 14:05,0,成交达不到8百亿。,成交达不到8百亿。,8.83E+15,4.4年,5,,
537373,2018/7/27 15:17,0,今天到底是谁谁谁出卖了大A股，来人啊，拉出去打八十大板，关进天牢，择日问斩！,今天到底是谁谁谁出卖了大A股，来人啊，拉出去打八十大板，关进天牢，择日问斩！！！,1.67E+15,8个月,5,,
669090,2018/6/11 16:14,5,投资者幸福指数得到了不断的提升。,,9.42E+15,7.1年,6,,
10441,2019/3/10 0:32,1,尼玛的，'笑我阿，我输钱还恭喜我,尼玛的，\笑我阿，我输钱还恭喜我,2.07E+15,7个月,5,,
162093,2018/12/25 10:56,0,1234,1234,1.15E+15,2.5年,4,,
773079,2018/3/24 12:57,0,别说股民贪婪,别说股民贪婪为了美好生活，合法投资也知风险别说股民贪婪涨欢喜，跌忧愁只为柴米油盐孩求学别说股民贪婪勤学习，政治经济，热点事物皆尽收揽。别说股民贪婪暴涨暴跌，张弛无度，神仙也难掐算。别说股民贪婪我只想本金保全。,1.87E+15,2.9年,4,,
532583,2018/7/31 20:26,1,清仓准备迎接暴跌了,清仓准备迎接暴跌了,1.19E+15,2.1年,5,,
95210,2019/1/24 21:26,0,十多年炒中国股市保持每年赚钱的老股民(实盘)提前预测出上涨1.24,"前几天我分析说经过一个半月后现在上证指数SAR终于又出现红点了，出红点意味着主力想上涨，所以宁可信其有。以后一段时间内上证指数如果收盘总是在红点以上，那么短线可以参与，当然个股不好把握，指数涨也可能未必赚钱，但是相对于以前来说，会个股更加活跃，希望大家自己分析个股参与反弹，上证指数开始反弹了，后面还可能涨今天红点是2575点,昨天说需要上证指数今天涨几个点，不能跌，结果涨了，说明主力仍在个人账户今天进行了操作，但是持仓个股表现一般，个人账户稍微有些盈利了，大家对比参考，大家有什么个股问题，可以回帖，我会一一解答，第一次不来怨你，第二次不来怨我，因为我可能让你股市赚钱",4.68E+15,2.8年,5,,
318462,2018/10/18 12:14,0,下午见2450点是必然！,下午见2450点是必然！,9.91E+15,6.6年,6,,
239585,2018/11/23 10:49,0,昨天清仓把我洗出去了，今天逃过一劫,昨天清仓把我洗出去了，今天逃过一劫,5.25E+15,8个月,4,,
9942,2019/3/10 18:43,1,宁可永远熊市，也不要这样的牛市，太折磨人了。拿了几年，赔了2/3的股票在别的股票,宁可永远熊市，也不要这样的牛市，太折磨人了。拿了几年，赔了2/3的股票在别的股票疯涨中按兵不动，终于忍不住换成了所谓的热点，可谁知热点在我手机也不热了，原来的股票却快速翻倍，碰死的心都有了，更揪心的事，换在手机的不动的热点股，在上周五跌停了。,7.13E+15,3.9年,4,,
631866,2018/6/22 9:33,4,互动的快乐.交易的孜然.,刚来..,4.25E+15,10.6年,8,,
358822,2018/10/9 13:25,0,又到了一周跌四天涨一天的局面，或者五连跌,又到了一周跌四天涨一天的局面，或者五连跌,2.00E+15,8个月,3,,
409680,2018/9/11 13:16,0,更凶狠的一拨来了！,更凶狠的一拨来了！,4.62E+15,4.9年,3,,
355005,2018/10/11 9:26,6,加油！学习美股跟跌800点。,加油！学习美股跟跌800点。,9.09E+15,3.6年,1,,
617349,2018/6/27 14:25,3,关闭股指期货,关闭股指期货,9.35E+15,5.9年,5,,
370840,2018/9/27 13:28,3,呼叫国家队快拉茅台，中石油护盘，只有这样大盘才能健康的成长,呼叫国家队快拉茅台，中石油护盘，只有这样大盘才能健康的成长,7.19E+15,11个月,3,,
381156,2018/9/19 23:23,0,大家比较一下月K就明白了。本性难移。,大家比较一下月K就明白了。本性难移。,7.09E+15,9个月,4,,
639456,2018/6/20 11:01,0,大盘左肩完成，现在是做底，漫长的等右肩吧！,大盘左肩完成，现在是做底，漫长的等右肩吧！,3.93E+15,3年,2,,
162604,2018/12/25 10:29,0,上证指数能跌倒1160点，但是就是90%的人不信，毕竟现在的A股市场不只有中国人,上证指数能跌倒1160点，但是就是90%的人不信，毕竟现在的A股市场不只有中国人！,9.67E+15,1.2年,4,,
623202,2018/6/26 10:20,0,开始拉了，个股有反应,。,5.18E+15,2.6年,5,,
90594,2019/1/28 13:49,0,跌出新高度,跌出新高度,8.42E+15,3.8年,5,,
269780,2018/11/6 10:18,1,都闪开我来接盘了！侠之大者为国接盘[牛],都闪开我来接盘了！侠之大者为国接盘,8.84E+15,3.8年,4,,
93369,2019/1/25 17:07,2,二点半魔悲正在开始,"二点半魔悲正在开始,奇葩的市场！",3.33E+15,7.4年,4,,
294847,2018/10/24 14:34,0,明天星期四，最怕的就是星期四，所以我先撤退了，你们慢慢玩。,明天星期四，最怕的就是星期四，所以我先撤退了，你们慢慢玩。,7.95E+15,3.3年,4,,
436191,2018/9/3 11:08,0,等9月5日,,4.02E+15,8.9年,6,,
290060,2018/10/25 14:34,6,给祖国点个赞，终于不跟老美屁股跟跌了，同时也补了缺口，向3000点进发！,给祖国点个赞，终于不跟老美屁股跟跌了，同时也补了缺口，向3000点进发！,7.30E+15,1.2年,3,,
505922,2018/8/7 17:14,1,哪个大神帮忙看看002538斯尔特还能买吗？是妖股吗,哪个大神帮忙看看002538斯尔特还能买吗？是妖股吗,9.82E+15,3.4年,2,,
281447,2018/10/29 21:58,1,要脸不,要脸不,6.30E+15,7.2年,2,,
207854,2018/12/6 14:46,0,7777777777第二大解禁潮4000亿创造新库底777777777777,第二大解禁潮4000亿创造新库底,9.51E+15,4年,4,,
14672,2019/3/8 14:47,0,不能好了伤疤忘了疼，对A股不能抱有希望，过去的教训不能忘，远离股市！,不能好了伤疤忘了疼，对A股不能抱有希望，过去的教训不能忘，远离股市！,4.77E+15,4年,4,,
592905,2018/7/3 15:12,0,今天看到了反转的信号，希望这次不要坑小散,今天看到了反转的信号，希望这次不要坑小散,9.45E+15,4.3年,5,,
13629,2019/3/8 15:01,1,风险终于到来了,风险终于到来了,3.38E+15,3.1年,2,,
266444,2018/11/7 15:18,0,与港股现在咋这同步下跌了?,与港股现在咋这同步下跌了?,9.04E+15,3.3年,7,,
183484,2018/12/18 21:35,3,这股市老是这样，上去了一小段就下来，下来了一点又上去，弄得人晕头转向，没有个准头,这股市老是这样，上去了一小段就下来，下来了一点又上去，弄得人晕头转向，没有个准头，很难赚到钱，造成最后的结果势必是跟着玩的人越来越少。人心彻底绝望了对各方面都没好处；毕竟这是中国股市，不是外国市场，保持点特色无可厚非。,5.94E+15,3.8年,5,,
30552,2019/3/5 10:25,12,券商、保险、基金你们还要继续的拉高股指，你们怎么出货介入科创板。要努力。还要大量,券商、保险、基金你们还要继续的拉高股指，你们怎么出货介入科创板。要努力。还要大量地开动宣传机器，让中小股民知道牛市到来了，不这样诱惑你们出货很困难吧？,4.91E+15,2.9年,6,,
164651,2018/12/25 9:45,6,今天多少人交出了带血的筹码，今天低开高走。,今天多少人交出了带血的筹码，今天低开高走。,6.23E+15,5.8年,8,,
701488,2018/5/24 9:58,0,近期上涨是的票都没有持续性，电力上涨怎么可能有持续性，[看空][看空][看空][,近期上涨是的票都没有持续性，电力上涨怎么可能有持续性，,5.94E+15,7.1年,7,,
397644,2018/9/13 13:11,0,"主力今天这个套下得太漂亮了,打100分都不过分","主力今天这个套下得太漂亮了,打100分都不过分",4.52E+15,2.7年,6,,
328008,2018/10/17 9:53,3,我就问你服不服，反正我清了,我就问你服不服，反正我清了,8.00E+15,4.2年,7,,
741315,2018/4/18 10:44,0,我是空仓，你还咋滴咋滴。,我是空仓，你还咋滴咋滴。,1.94E+15,1.8年,4,,
460847,2018/8/22 14:45,2,融资解禁去杠杆预期方向仍没改变,融资解禁去杠杆预期方向仍没改变,9.89E+15,4.3年,5,,
465531,2018/8/21 9:39,0,想知道真想吗？,如题,1.25E+15,1.7年,2,,
62553,2019/2/20 10:48,4,大跳水马上开始,哈哈,8.36E+15,5.8年,7,,
476727,2018/8/17 13:37,1,一年or两年后跌倒2000点 然后再涨...,一年or两年后跌倒2000点然后再涨...,1.82E+15,3.6年,3,,
735062,2018/4/20 23:23,1,米国大跌，看样子周一又得跟老爹走了,米国大跌，看样子周一又得跟老爹走了,6.65E+15,3.5年,4,,
495331,2018/8/13 11:32,0,下午会直播跳水吗[哭],下午会直播跳水吗,3.69E+15,3.6年,6,,
98281,2019/1/23 8:06,0,上市时同股不同价是全流通制下最大的问题，导至大小非随时减持爆富！导至市场失血严重,上市时同股不同价是全流通制下最大的问题，导至大小非随时减持爆富！导至市场失血严重！,1.17E+15,4.1年,7,,
464530,2018/8/21 12:29,0,市场是不是底不重要，但是首先消灭的是那些低价股,11,2.39E+15,6.9年,6,,
